Id,ViewCount,Title,Tags,OwnerUserId,ClosedDate
"37396654","2729","Spring-data-mongodb intercept query and inject predicate or specification","<java><spring><mongodb><spring-data><spring-data-mongodb>","2953261",""
"37396655","955","Deployment to heroku failed - Sass::SyntaxError: File to import not found or unreadable: font-awesome","<ruby-on-rails><heroku>","5895900",""
"37396657","","","","6317139",""
"37396659","318","Inserting over 100,00 rows into ms-sql database","<sql><sql-server><sql-server-2005>","4345927",""
"37396660","479","Datagrid combobox getting relativsource to working","<c#><wpf><combobox><datagrid>","6203436",""
"37396661","","","","6111271",""
"37396662","","","","3408531",""
"37396663","","","","256970",""
"37396664","","","","383779",""
"37396667","286","Firebase Not Running Callbacks As Expected","<node.js><firebase><firebase-realtime-database>","390897",""
"37396668","4155","Bash getopts multiple flags with single required parameter","<bash><getopts>","6372365",""
"37396669","","","","5875966",""
"37396670","","","","",""
"37396673","","","","3538012",""
"37396674","","","","2249485",""
"37396675","","","","217408",""
"37396677","2328","Unload a minifilter driver with no unload routine?","<windows><windows-installer><minifilter>","652658",""
"37396678","","","","1329652",""
"37396679","993","DataBinding ListView ItemTemplate UserControl","<xaml><win-universal-app>","249880",""
"37396680","85","Siblings of parent except element clicked disappear in jQuery","<javascript><jquery><html><parent-child>","2304993",""
"37396681","120","Log into Outlook via Process without Dialog for password","<vb.net><outlook><office-automation>","1348647",""
"37396682","","","","206403",""
"37396683","","","","2336654",""
"37396685","58","Assign random but even amount from an array to a list array in PHP?","<php><arrays><random>","5183105",""
"37396686","1396","reactjs: how to access ref values in v15.1.0","<javascript><reactjs>","2364438",""
"37396687","1089","C++ vulnerability issue with pointers","<c++><security><memory-leaks>","5650286",""
"37396688","46","Module ValidatedNumerics error","<julia>","977506",""
"37396689","331","pyplot - yticks data representation help - need to convert in KB/MB","<python-2.7><matplotlib>","3395575",""
"37396691","","","","4689216",""
"37396692","","","","3360175",""
"37396694","","","","364818",""
"37396695","1581","Syntax of a functional method call as an FM parameter?","<abap><function-module>","4411",""
"37396696","","","","447901",""
"37396697","","","","2285490",""
"37396700","22","Better request to query the last insert","<mysql><sql>","1780857",""
"37396702","17154","Onclick not working. Cannot read property 'click' of null","<javascript><jquery><onclicklistener>","1710297",""
"37396703","","","","5112433",""
"37396704","1043","can't connect with skype neither access skype web site","<https><skype>","2207101",""
"37396705","112","Respect exactly the resource string for white-spacing and newlines","<html><css><textarea><newline><whitespace>","702977",""
"37396707","","","","469679",""
"37396708","880","How do i click this specific nav button with Selenium webdriver","<python><selenium>","2680978",""
"37396709","6935","Simple token based authentication/authorization in asp.net core for Mongodb datastore","<c#><authentication><authorization><asp.net-core><asp.net-core-mvc>","1988021",""
"37396710","53","Do a sum in View based on criteria","<asp.net-mvc>","2793956",""
"37396712","","","","1884171",""
"37396713","","","","5335127",""
"37396714","339","JPA Hibernate errors in named queries","<hibernate><jpa><named-query>","6215167",""
"37396716","","","","1329652",""
"37396717","","","","2149160",""
"37396719","","","","65868",""
"37396720","613","Intellij IDEA: Rendering problems (Android)","<android><intellij-idea>","6195990",""
"37396722","45","Performance ramifications of serving FilePath rather than View","<asp.net-mvc><performance>","1898688",""
"37396723","","","","43832",""
"37396724","","","","5017236",""
"37396725","54","Modelling social security- and organizationnumber in Organization model","<uml><data-modeling><modeling>","1350017",""
"37396726","65","PowerPoint content app crashes in PPT online sometime during a saveAsync call","<powerpoint><office-js>","1267641",""
"37396727","94","Testing unsupervised KMeans","<python-3.x><scikit-learn><cluster-analysis><k-means>","5660197",""
"37396728","","","","4516671",""
"18950903","","","","1684342",""
"18950904","2157","TypeError: 'list' object is not callable- Python","<python-2.7>","2805562",""
"18950905","229","What are restrictions of the MPM algorithm and Push-relabel algorithm for max flow?","<algorithm><complexity-theory><restriction><max-flow><push-relabel>","1570058",""
"18950906","","","","589826",""
"18950907","","","","2770858",""
"18950908","339","Shared variable in Haskell parMap","<haskell><parallel-processing>","1819861",""
"18950909","","","","2469255",""
"18950910","","","","1168070",""
"18950911","802","(Play 2.1.3) @select return (String, String) pair","<java><scala><playframework><playframework-2.0>","2250965",""
"18950912","","","","721269",""
"18950913","809","How to jump out of a dead loop automatically in Python?","<python>","2106753",""
"18950915","81","Spanning tree from DFS resulting in wrong values","<c><path><layer><depth-first-search>","2278562",""
"18950916","","","","2224265",""
"18950917","1271","sysfs: free to use struct device platform_data field?","<linux-kernel><device-driver><sysfs>","1435420",""
"18950918","","","","2544584",""
"18950919","3350","Dapper returning a sub set of specific columns directly into DTO","<c#><.net><sql-server><orm><dapper>","1227778",""
"18950921","261","Http Post using HttpConnection get Progress of the files uploaded","<java>","2613233",""
"18950923","","","","2805033",""
"18950925","498","Application not working after importing library","<android><android-layout><android-intent><android-emulator>","2770975",""
"18950926","","","","428543",""
"18950927","","","","1798593",""
"18950928","175","Returning the position in a list (ML)","<functional-programming><sml><smlnj>","2793862",""
"18950930","","","","1492421",""
"18950931","199","Bash Wildcard use","<bash>","2805565",""
"18950932","","","","356020",""
"18950933","","","","2767856",""
"18950934","375","Jquery Accessing Array Index","<javascript><jquery><google-maps><google-maps-markers>","586731",""
"18950935","3181","iOS: UICollectionView cell selection not working","<ios><objective-c><uicollectionview>","598015",""
"18950936","2246","AJAX works fine in IE but not in Firefox\Chrome (Bizarre :) )","<jquery><ajax><asp.net-mvc><internet-explorer><firefox>","1525654","2013-09-23 11:21:09"
"18950938","89","Javascript keeps hiding my web background","<javascript><html><css>","2781364",""
"18950939","202","Is my solution good enough to ensure the requests to my API come from my own website/mobile?","<api>","504331",""
"18950940","821","Encrypt/Decrypt Small Messages in C on Microcontroller","<c><encryption><embedded><aes><microcontroller>","476410","2013-09-23 19:58:15"
"18950941","3055","Is there a consistent way to link to Google ""I Feel Lucky"" result?","<html><search>","652010","2013-09-23 14:20:24"
"18950942","","","","14860",""
"18950943","","","","292042",""
"18950945","","","","1253312",""
"18950946","","","","974992",""
"18950948","298","Referencing Other Documents by String rather than ObjectId","<mongodb>","409976",""
"18950949","3070","TFS Build 2012, ASP.NET MVC & MSB3247: Found conflicts between different versions of same dependent assembly","<asp.net-mvc><msbuild><web-config><app-config><tfsbuild>","351511",""
"18950950","","","","946112",""
"18950951","97762","Cast string to number, interpreting null or empty string as 0","<sql><postgresql><syntax>","405017",""
"18950952","","","","405017",""
"18950954","","","","2805154",""
"18950956","","","","968077",""
"18950957","130","Backquote Expanding a Series of Elements in a List","<lisp><common-lisp><clisp>","2749401",""
"18950958","73","How to commit and create a branch?","<git><branch><commit>","1035133","2014-04-03 11:01:01"
"18950959","","","","1403997",""
"18950960","","","","589826",""
"18950961","","","","1467082",""
"18950962","","","","20862",""
"18950963","622","What happened on March 16th 1984?","<python><timezone><pypy><mktime>","31640",""
"18950964","3278","Replace <body> tag with another tag","<php><html><document-body>","2794221",""
"18950965","104","Standard of keeping ""reference variables"" in Java","<java>","1817268",""
"18950966","3827","get all the td elements of tr when clicked","<javascript><jquery>","1051068",""
"18950967","","","","2131203",""
"18950968","299","Stored Procedure Using IF Statement then Create Virtual Table for Pick up Data","<sql-server><stored-procedures>","2760133",""
"18950969","63","Homework help: User-made List output","<c++><list><user-defined-functions>","2780090",""
"18950971","1779","What is the best way to prevent access to the nsf through the notes client when developing xPages applications","<xpages><lotus-notes><lotus-domino>","1828396",""
"18950973","122","locate stop/diagonal matrix pattern","<r>","1000343",""
"18950975","421","Header and data elements in same row using set_template in CodeIgniter","<html><codeigniter>","668498",""
"18950976","","","","611545",""
"18950977","","","","2558060",""
"18950980","","","","843785",""
"18950982","1552","How frequently to open and close IndexedDB database connection","<javascript><google-chrome><google-chrome-extension><indexeddb>","1107110",""
"18950983","539","Databinding the StatusBar to another data context","<c#><wpf><xaml><data-binding>","378160",""
"18950984","12181","return value from asynchronous function in Nodejs","<javascript><node.js><asynchronous><mongoose><return-value>","2805523",""
"18950985","833","Using toString correctly","<java>","2704629",""
